bucketID: 0
132192780, 1, 2, 2016-11-14 07:32:18, 2016-11-14 07:37:11, N, 1, None, None, None, None, 6, 1.08, 6, 0, 0.5, 1, 0, None, 0.3, 7.8, 1, None, None, None, 140, 233, None, None
132192781, 1, 2, 2016-11-14 07:32:18, 2016-11-14 07:42:08, N, 1, None, None, None, None, 2, 1.46, 8, 0, 0.5, 0, 0, None, 0.3, 8.8, 2, None, None, None, 48, 162, None, None
132192782, 1, 1, 2016-11-14 07:32:19, 2016-11-14 07:41:28, N, 1, None, None, None, None, 1, 1.70, 8, 0, 0.5, 2.2, 0, None, 0.3, 11, 1, None, None, None, 249, 170, None, None
132192783, 1, 2, 2016-11-14 07:32:19, 2016-11-14 08:25:48, N, 1, None, None, None, None, 2, 12.71, 44.5, 0, 0.5, 10.17, 5.54, None, 0.3, 61.01, 1, None, None, None, 138, 230, None, None
132192784, 1, 1, 2016-11-14 07:32:20, 2016-11-14 07:37:27, N, 1, None, None, None, None, 2, 0.90, 5.5, 0, 0.5, 0, 0, None, 0.3, 6.3, 2, None, None, None, 79, 114, None, None
132192785, 1, 2, 2016-11-14 07:32:20, 2016-11-14 07:40:54, N, 1, None, None, None, None, 5, 1.59, 8, 0, 0.5, 1.76, 0, None, 0.3, 10.56, 1, None, None, None, 170, 48, None, None
132192786, 1, 1, 2016-11-14 07:32:21, 2016-11-14 07:39:04, N, 1, None, None, None, None, 1, 1.10, 6.5, 0, 0.5, 0, 0, None, 0.3, 7.3, 2, None, None, None, 237, 162, None, None
interval 4: 0.890000 12.710000
############################################
bucketID: 5
132192787, 1, 1, 2016-11-14 07:32:21, 2016-11-14 07:39:08, N, 1, None, None, None, None, 1, 1.40, 7, 0, 0.5, 0, 0, None, 0.3, 7.8, 2, None, None, None, 90, 230, None, None
132192788, 1, 1, 2016-11-14 07:32:22, 2016-11-14 07:33:42, N, 1, None, None, None, None, 1, 0.30, 3, 0, 0.5, 0.75, 0, None, 0.3, 4.55, 1, None, None, None, 170, 170, None, None
132192789, 1, 1, 2016-11-14 07:32:22, 2016-11-14 07:36:20, N, 1, None, None, None, None, 1, 0.70, 5, 0, 0.5, 0, 0, None, 0.3, 5.8, 2, None, None, None, 140, 262, None, None
132192790, 1, 1, 2016-11-14 07:32:22, 2016-11-14 07:38:25, N, 1, None, None, None, None, 1, 2.50, 8.5, 0, 0.5, 1, 0, None, 0.3, 10.3, 1, None, None, None, 140, 74, None, None
132192791, 1, 1, 2016-11-14 07:32:22, 2016-11-14 08:24:45, Y, 1, None, None, None, None, 1, 10.80, 43, 0, 0.5, 12.3, 5.54, None, 0.3, 61.64, 1, None, None, None, 239, 138, None, None
132192792, 1, 1, 2016-11-14 07:32:22, 2016-11-14 07:35:18, N, 1, None, None, None, None, 1, 0.60, 4.5, 0, 0.5, 1.05, 0, None, 0.3, 6.35, 1, None, None, None, 162, 229, None, None
132192793, 1, 2, 2016-11-14 07:32:22, 2016-11-14 07:50:51, N, 1, None, None, None, None, 1, 1.88, 12.5, 0, 0.5, 0, 0, None, 0.3, 13.3, 2, None, None, None, 262, 238, None, None
132192794, 1, 2, 2016-11-14 07:32:22, 2016-11-14 07:40:47, N, 1, None, None, None, None, 1, 1.68, 8, 0, 0.5, 1.76, 0, None, 0.3, 10.56, 1, None, None, None, 144, 90, None, None
132192795, 1, 2, 2016-11-14 07:32:22, 2016-11-14 07:59:45, N, 1, None, None, None, None, 1, 8.91, 29, 0, 0.5, 7.07, 5.54, None, 0.3, 42.41, 1, None, None, None, 262, 138, None, None
132192796, 1, 2, 2016-11-14 07:32:22, 2016-11-14 07:43:05, N, 1, None, None, None, None, 1, 0.85, 8, 0, 0.5, 1, 0, None, 0.3, 9.8, 1, None, None, None, 161, 142, None, None
